timestamp,demand_mw,temperature_c,humidity_percent,hour,dayofweek,quarter,month,year,dayofyear,demand_lag_24h,demand_lag_168h,demand_rolling_mean_24h,demand_rolling_std_24h,temp_squared,temp_x_humidity
2021-04-03 02:00:00,128.57182210461957,11.612525756733474,62.9417306322416,2,5,2,4,2021,93,118.9129629386682,127.20419370076938,122.09173075458527,5.83347208985131,134.85075445079835,730.9124681402859
2021-04-03 03:00:00,135.28668073111868,10.041699511402308,68.3573618568226,3,5,2,4,2021,93,123.3819684781209,137.0217980147136,122.58776043179348,6.424183329097276,100.83572907729736,686.4240871584063
2021-04-03 04:00:00,116.78864510673569,10.058273496943489,56.41694916456654,4,5,2,4,2021,93,114.43704830284337,131.2913836673433,122.68574363195567,6.311405261486509,101.1688657393158,567.4571045603677
2021-04-03 05:00:00,133.68261054369202,10.259644106605291,59.8444191759782,5,5,2,4,2021,93,118.94069484206317,124.4894837486234,123.29999011952356,6.6398950951462,105.26029719420069,613.9824425120414
2021-04-03 06:00:00,134.15319331566238,12.51342821506929,58.855129796196,6,5,2,4,2021,93,114.6961685752092,121.6879715463556,124.1106994837091,6.730918408839872,156.58588569369218,736.4794417932843
2021-04-03 07:00:00,136.5057475138843,9.695840468203544,58.649650072138506,7,5,2,4,2021,93,116.57122657770849,123.4206642565759,124.94130452271644,6.985254316240556,94.00932238485352,568.6576506154174
2021-04-03 08:00:00,128.16014773304116,12.079113642541545,56.02537754432837,8,5,2,4,2021,93,116.32706093302184,130.2167108785491,125.43434980605055,6.764930033363069,145.90498638943328,676.7369022242375
2021-04-03 09:00:00,129.2808639277196,10.811801213624127,71.65099004175143,9,5,2,4,2021,93,125.23715864124232,128.02510252452382,125.60283752632044,6.810011409178995,116.89504548292415,774.6762610907783
2021-04-03 10:00:00,131.1755137544438,8.094178637063612,60.881909948872064,10,5,2,4,2021,93,115.198889638174,121.84464458926718,126.26853019783168,6.523639092251652,65.51572780869695,492.78905489179084
2021-04-03 11:00:00,134.2913195049352,12.557301370519635,62.75194520724357,11,5,2,4,2021,93,129.77417687384735,137.6992266962171,126.456744474127,6.692163944738143,157.68581771005432,787.9950875536928
2021-04-03 12:00:00,132.63395108655874,12.957607583995191,53.64906829495676,12,5,2,4,2021,93,131.23315912087563,127.99944752200216,126.51511080603048,6.741559378444123,167.8995943008097,695.1635742130077
2021-04-03 13:00:00,129.76749650584338,10.97601345952152,59.001314406593785,13,5,2,4,2021,93,120.00976725140082,119.99678763892892,126.92168285829894,6.625410975240149,120.47287146359756,647.5992210562343
2021-04-03 14:00:00,133.47419780736962,7.4751918465862115,55.10954029638949,14,5,2,4,2021,93,124.10316549518,126.29612730714548,127.31214253797349,6.727432565851764,55.878493143268976,411.954386292685
2021-04-03 15:00:00,124.11397438523696,14.68885914584368,56.33000255712264,15,5,2,4,2021,93,117.67534952832676,127.74259613346524,127.58041857367807,6.449048452278789,215.7625830064355,827.4234732465887
2021-04-03 16:00:00,125.7431281051398,13.079712822460367,60.31160672085032,16,5,2,4,2021,93,116.19807991846515,132.99846966456823,127.97812891478952,5.994914639309205,171.07888751803415,788.8584957698928
2021-04-03 17:00:00,124.62393913800209,10.164790842880878,60.9764360713336,17,5,2,4,2021,93,132.73992955596898,126.03971991560326,127.63996264737425,5.943313103181165,103.32297287951495,619.812719009403
2021-04-03 18:00:00,127.2494842992675,11.007928219955357,58.81028181558533,18,5,2,4,2021,93,123.64475277248344,121.33356530074748,127.79015979432357,5.883202602329521,121.1744836956895,647.3793608213091
2021-04-03 19:00:00,133.3434982165511,10.63238358916662,62.53864621790833,19,5,2,4,2021,93,123.23250071673324,122.73846166738775,128.21145135681599,5.904623498693724,113.04758078717967,664.9348757359857
2021-04-03 20:00:00,130.6364487076957,9.211321133900087,64.57896446895161,20,5,2,4,2021,93,118.060842386521,119.8123939995272,128.73543495353158,5.509445042136409,84.8484370318344,594.8575802182368
2021-04-03 21:00:00,126.70361900220053,12.15262608576436,52.86825011147421,21,5,2,4,2021,93,122.70679208315136,128.79095569411072,128.90196940849196,5.378135199977113,147.6863207804004,642.488075413416
2021-04-03 22:00:00,130.9178899859941,8.694415734295127,52.371122346287216,22,5,2,4,2021,93,114.49408349365125,124.52570034635286,129.58629467900627,4.425702168270275,75.59286496075867,455.3363101502547
2021-04-03 23:00:00,131.28286151845154,8.923620388408231,65.52679553357846,23,5,2,4,2021,93,126.52769223081764,116.2480113509746,129.7844267326577,4.389109305203557,79.63100083641507,584.7362486104983
2021-04-04 00:00:00,121.42791442080228,13.152546529738158,60.46387162538203,0,6,2,4,2021,94,126.94350486528504,126.61896132073733,129.55461046413757,4.6791458709924925,172.98948021692726,795.2538849209519
2021-04-04 01:00:00,124.43741042777134,12.879152437188926,62.85011324309171,1,6,2,4,2021,94,129.4957037243357,125.95928675793893,129.34384824344738,4.794414816568862,165.87256750034945,809.4561891523647
2021-04-04 02:00:00,114.89059437259112,10.576664842266972,66.99469749510054,2,6,2,4,2021,94,128.57182210461957,119.54341604366454,128.77379708794618,5.6306190577319795,111.86583918564622,708.580461614741
2021-04-04 03:00:00,125.35681845802016,13.026335534228902,51.5935206042213,3,6,2,4,2021,94,135.28668073111868,126.01520987344212,128.36005282656708,5.494418901354284,169.6854174503146,672.0745107827389
2021-04-04 04:00:00,126.30588842101017,8.940709479312426,62.85560858106602,4,6,2,4,2021,94,116.78864510673569,118.29682263573838,128.75660463132854,4.938256747669237,79.93628599346708,561.9737354686885
2021-04-04 05:00:00,137.5889953382917,13.14354928427709,61.17788018285135,5,6,2,4,2021,94,133.68261054369202,128.04982952799136,128.91937066443685,5.166768807067264,172.7528877882208,804.0944832909054
2021-04-04 06:00:00,125.0598317989643,13.030022118033685,51.336218392122575,6,6,2,4,2021,94,134.15319331566238,126.61903397944803,128.5404806012411,5.099250815478351,169.78147639644703,668.9120611055648
2021-04-04 07:00:00,127.05763910595556,10.999179742185978,56.70099976849611,7,6,2,4,2021,94,136.5057475138843,116.05931830282428,128.14680941757737,4.814327114980149,120.9819550009144,623.6644880153343
2021-04-04 08:00:00,119.18624842070204,8.79793600128135,58.874223195276926,8,6,2,4,2021,94,128.16014773304116,129.6600376897938,127.77289694622993,5.150028158257021,77.40367788264247,517.9716477972004
2021-04-04 09:00:00,122.25138099209089,12.123127189307173,57.111461833791104,9,6,2,4,2021,94,129.2808639277196,123.75919222406816,127.48000182391208,5.259271082985826,146.97021284811882,692.3695157783118
2021-04-04 10:00:00,127.88769910317124,15.14278771942437,58.30059037688074,10,6,2,4,2021,94,131.1755137544438,121.57618374225184,127.34300954677572,5.201326949783619,229.30401991554947,882.8334639942202
2021-04-04 11:00:00,126.476424276447,11.219875447239833,54.06601498855458,11,6,2,4,2021,94,134.2913195049352,129.93191294075933,127.01738891225536,4.987657437853466,125.88560505157524,606.6139541001843
2021-04-04 12:00:00,133.00862374675097,8.907626811096804,57.3584201312341,12,6,2,4,2021,94,132.63395108655874,125.77536891861897,127.03300027309672,5.006552183123491,79.34581540577062,510.9274010031355
2021-04-04 13:00:00,122.38638737456878,10.03834450656516,61.541941742042,13,6,2,4,2021,94,129.76749650584338,133.70822114817136,126.72545405929361,5.057716872560688,100.76836043248693,617.7792128095804
2021-04-04 14:00:00,124.10929484131653,8.635408254319186,62.709637782684425,14,6,2,4,2021,94,133.47419780736962,122.95672190980628,126.3352497690414,4.8722640961034775,74.57027571876394,541.5233237339594
2021-04-04 15:00:00,125.26023421765714,12.1761937514129,65.03756246046,15,6,2,4,2021,94,124.11397438523696,122.01354963415557,126.38301059539224,4.8551311651038045,148.25969427194653,791.9099616381792
2021-04-04 16:00:00,124.13927125233496,11.0562219132776,65.85871325048355,16,6,2,4,2021,94,125.7431281051398,126.21520999525208,126.31618322652537,4.875317619990073,122.2400429956398,728.148548620262
2021-04-04 17:00:00,116.7967044606092,8.360045974122237,71.3170818382663,17,6,2,4,2021,94,124.62393913800209,118.65985508433072,125.99004844830067,5.241492718338233,69.89036868943741,596.2140829081443
2021-04-04 18:00:00,132.83890143952732,10.129022146882534,58.129162226168106,18,6,2,4,2021,94,127.2494842992675,127.64539249706873,126.22294082914482,5.420987925543527,102.59708965203686,588.7915715685843
2021-04-04 19:00:00,134.77974577985609,8.538832208710975,57.63805260570993,19,6,2,4,2021,94,133.3434982165511,123.13591164186144,126.28278447761585,5.510204585515052,72.91165548851994,492.16166003701346
2021-04-04 20:00:00,132.39090838483315,12.537427847899693,59.511228481321,20,6,2,4,2021,94,130.6364487076957,119.56309507086036,126.35588696416328,5.581649613105323,157.1870970412907,746.1177332244353
2021-04-04 21:00:00,119.97999769321125,9.676760958671256,57.214208962124665,21,6,2,4,2021,94,126.70361900220053,132.72617544906794,126.07573607628869,5.730195016127968,93.63970265126424,553.6482235659471
2021-04-04 22:00:00,131.660640240184,13.47727515586439,54.45610235917361,22,6,2,4,2021,94,130.9178899859941,125.87973804977857,126.10668400354662,5.759415039286663,181.63694562687954,733.9198754104988
2021-04-04 23:00:00,133.31749662839965,8.719522341665918,60.29751569097195,23,6,2,4,2021,94,131.28286151845154,116.66536140503034,126.19146046646112,5.8531312042154795,76.0300698668111,525.7655352143812
2021-04-05 00:00:00,117.65652357974696,15.932854136617246,50.22040264574241,0,0,2,4,2021,95,121.42791442080228,124.2501450239115,126.03431918141716,6.034399462517833,253.8558409387213,800.1543500368007
2021-04-05 01:00:00,119.68408134999392,12.080644670489486,57.88762498649407,1,0,2,4,2021,95,124.43741042777134,126.02473631751012,125.83626380317644,6.165667383899128,145.94197565462602,699.3198282803835
2021-04-05 02:00:00,111.84328163208436,12.362111716225275,53.02503204396665,2,0,2,4,2021,95,114.89059437259112,116.14903021161184,125.70929243898864,6.426725442296696,152.82180608443423,655.5013698839407
2021-04-05 03:00:00,113.75102287689808,13.662711956925138,57.26683909579651,3,0,2,4,2021,95,125.35681845802016,112.79821680573308,125.22571762310855,6.875375406339776,186.66969801790515,782.4203272494469
2021-04-05 04:00:00,118.98590996371246,8.39071277684786,54.13036902817183,4,0,2,4,2021,95,126.30588842101017,120.08145136301418,124.92071852072114,6.986832162410601,70.40406090355792,454.192379020171
2021-04-05 05:00:00,121.03609525110475,11.907782136343462,69.16448280906462,5,0,2,4,2021,95,137.5889953382917,123.25289633292748,124.23101435042169,6.48058102773051,141.79527540662048,823.5955928632142
2021-04-05 06:00:00,122.69489535882244,7.939806936340663,70.26526937809695,6,0,2,4,2021,95,125.0598317989643,110.49156157994511,124.13247533208244,6.48540865659095,63.0405341863633,557.8926731920593
2021-04-05 07:00:00,119.69815577590848,7.913212608457643,55.43306515707439,7,0,2,4,2021,95,127.05763910595556,117.12334707886428,123.82583019333049,6.515005896837575,62.61893378665302,438.6536301264151
2021-04-05 08:00:00,110.86632260643728,7.1324720053652575,51.46770439655397,8,0,2,4,2021,95,119.18624842070204,110.86657625065328,123.47916661773611,6.977544244909602,50.872156907319095,367.0919607888356
2021-04-05 09:00:00,109.27926244237686,12.376263865448069,57.36489001153465,9,0,2,4,2021,95,122.25138099209089,117.19501385144608,122.93866167816469,7.555300965882375,153.17190726719556,709.9630153951591
2021-04-05 10:00:00,114.90307202834236,9.396443827477103,58.23814423914841,10,0,2,4,2021,95,127.88769910317124,113.93065905499913,122.39763555004681,7.649813520976149,88.29315660293256,547.2314509596673
2021-04-05 11:00:00,108.94260281425092,10.744919409827048,60.80132142820285,11,0,2,4,2021,95,126.476424276447,118.6176162044423,121.66705965578866,8.069113091675002,115.45329312367804,653.30529875703
2021-04-05 12:00:00,116.70449008143888,10.519584838472394,66.86299698273383,12,0,2,4,2021,95,133.00862374675097,119.67652137577942,120.98772075306732,7.7528773577533405,110.66166517381826,703.3709693143923
2021-04-05 13:00:00,117.63304977980866,11.472231628134464,59.65120456017941,13,0,2,4,2021,95,122.38638737456878,124.87136726040376,120.78966501995232,7.776272695273884,131.61209852956875,684.332435611609
2021-04-05 14:00:00,119.7718264012607,7.951534290266265,56.19710940353895,14,0,2,4,2021,95,124.10929484131653,115.47388385035612,120.60893716828332,7.746111910161027,63.22689756928023,446.85324243608477
2021-04-05 15:00:00,119.8849767430904,10.5030952373147,58.87841478809298,15,0,2,4,2021,95,125.26023421765714,116.97799408786764,120.38496810684306,7.683232468380737,110.31500956410272,618.4055979414587
2021-04-05 16:00:00,117.47532456136894,9.950113935983229,57.55588177103265,16,0,2,4,2021,95,124.13927125233496,119.1847455665522,120.10730366138613,7.662041671218113,99.00476733904766,572.6875813077551
2021-04-05 17:00:00,109.96798801191598,13.309344588900013,57.06282940143736,17,0,2,4,2021,95,116.7967044606092,118.41937137200232,119.82277380935723,7.913007948486981,177.13865338608204,759.4688597213449
2021-04-05 18:00:00,121.02846979908628,11.409825470388451,62.34454945965684,18,0,2,4,2021,95,132.83890143952732,118.7012859882678,119.33067249100554,7.420251887172566,130.18411726472505,711.3404283646852
2021-04-05 19:00:00,124.56235784349072,12.8591858050173,58.20687614198417,19,0,2,4,2021,95,134.77974577985609,119.07685886802147,118.90494799365699,6.758987734181388,165.3586595679584,748.4930354394029
2021-04-05 20:00:00,125.52756015680488,9.98285350921202,37.92975692625298,20,0,2,4,2021,95,132.39090838483315,115.0292483035208,118.61897515082245,6.292698261289761,99.65736418638676,378.6472070348035
2021-04-05 21:00:00,118.63883710886503,10.84436985259963,53.92484307711961,21,0,2,4,2021,95,119.97999769321125,128.2437542867036,118.56309345980804,6.286037834794675,117.60035749997174,584.7809425716817
2021-04-05 22:00:00,111.12440722475702,12.620197819458346,53.86780772792136,22,0,2,4,2021,95,131.660640240184,116.1473695955976,117.70741708416524,5.804961146535952,159.26939300226118,679.8223896269145
2021-04-05 23:00:00,120.00012860517506,11.12324252382344,54.38270391570024,23,0,2,4,2021,95,133.31749662839965,116.23121960782191,117.15252674986421,4.796903276168381,123.72652424379403,604.9120047556164
2021-04-06 00:00:00,114.65331547984776,13.705511943707284,51.22515010703261,0,1,2,4,2021,96,117.65652357974696,108.76695355176028,117.0273930790351,4.822288405234166,187.841057639103,702.066906610134
2021-04-06 01:00:00,107.8294878508816,10.654193650927947,61.12712510098872,1,1,2,4,2021,96,119.68408134999392,112.5339202360888,116.53345168323874,5.135302790329332,113.51184235147339,651.2602281504323
2021-04-06 02:00:00,111.49023468204516,8.750777643290768,53.16701322423494,2,1,2,4,2021,96,111.84328163208436,106.21712748685252,116.51874139365378,5.149807292307951,76.57610936231752,465.2527106831797
2021-04-06 03:00:00,110.09159689071116,12.019618021967329,58.89297133732201,3,1,2,4,2021,96,113.75102287689808,99.96009339394774,116.366265310896,5.287646777225132,144.4712173940018,707.871019653281
2021-04-06 04:00:00,114.09640010939049,13.664772858899292,56.0604435178314,4,1,2,4,2021,96,118.98590996371246,112.2169146069797,116.16253573363258,5.27650825866473,186.72601728531075,766.0532270403193
2021-04-06 05:00:00,106.14599094246472,11.313449152915464,59.01491693933369,5,1,2,4,2021,96,121.03609525110475,109.49746435363774,115.54211472077257,5.547019802571557,127.99413173560362,667.6622620566811
2021-04-06 06:00:00,100.6045384430708,12.475468363819106,57.70366231354222,6,1,2,4,2021,96,122.69489535882244,109.88644357025314,114.62168318261627,6.112471615918777,155.63731089665134,719.8802136690967
2021-04-06 07:00:00,107.99882887977152,11.138269366359202,61.614302413856926,7,1,2,4,2021,96,119.69815577590848,109.71179888513076,114.13421122861054,6.156374018422031,124.06104447757582,686.2766971058544
2021-04-06 08:00:00,106.82751780501928,10.041937663887856,74.01197671307612,8,1,2,4,2021,96,110.86632260643728,98.84828292666243,113.96592769521813,6.303038096494831,100.84051204540948,743.22365653383
2021-04-06 09:00:00,110.5872750083979,15.143527313324949,69.91578128540466,9,1,2,4,2021,96,109.27926244237686,105.8305897622162,114.02042821880235,6.2662998862138455,229.32641948941875,1058.7715435279788
2021-04-06 10:00:00,110.02870474640552,4.63100970745706,57.38108492682953,10,1,2,4,2021,96,114.90307202834236,111.51717714020944,113.81732958205498,6.315249476661066,21.44625091056152,265.73236132056553
2021-04-06 11:00:00,117.34618099825046,12.513361364517404,63.58090805382449,11,1,2,4,2021,96,108.94260281425092,106.11686070714993,114.16747867305496,6.26599509048409,156.5842126389969,795.6108783616609
2021-04-06 12:00:00,121.93248295431891,12.481037950392858,59.41421477325058,12,1,2,4,2021,96,116.70449008143888,107.1248079546232,114.38531170942495,6.446306687592463,155.77630831914675,741.5510693777325
2021-04-06 13:00:00,119.75708492619763,11.959387167439893,51.34861247861152,13,1,2,4,2021,96,117.63304977980866,107.88640348108842,114.47381317385783,6.507127104815413,143.026941420726,614.0979371425506
2021-04-06 14:00:00,113.5222330842506,11.371677794725564,50.95341949546066,14,1,2,4,2021,96,119.7718264012607,111.69574867075416,114.21341345231575,6.4102205781380315,129.31505586705447,579.4258690418666
2021-04-06 15:00:00,119.81086151929728,12.330520370512708,59.48044186688548,15,1,2,4,2021,96,119.8849767430904,107.7075855418762,114.21032531799102,6.407386724345597,152.04173260762886,733.4248000867283
2021-04-06 16:00:00,111.9152316968701,12.27374471600374,47.90668417154139,16,1,2,4,2021,96,117.47532456136894,103.64611489243048,113.97865478197025,6.384679460098117,150.64480935362974,587.9944117117162
2021-04-06 17:00:00,112.51119583246115,11.96206925706994,58.26399409282329,17,1,2,4,2021,96,109.96798801191598,113.48827999428948,114.08462177449296,6.33614038098131,143.0911009109378,696.957932531866
2021-04-06 18:00:00,110.82180414409406,13.002378433914965,60.62870162053574,18,1,2,4,2021,96,121.02846979908628,106.3195994574618,113.65934403886827,6.1906725390602055,169.06184493873695,788.3173224271192
2021-04-06 19:00:00,115.35250342093288,7.187320956200936,66.84440752184985,19,1,2,4,2021,96,124.56235784349072,108.662720400741,113.27560010459503,5.755597132448719,51.657582527445136,480.43221098662684
2021-04-06 20:00:00,110.94868515492097,8.517292181539794,53.23787979048216,20,1,2,4,2021,96,125.52756015680488,109.75813837824124,112.66814697951655,5.143026883055986,72.5442661057189,453.4425773012291
2021-04-06 21:00:00,106.1714667348474,13.55066847912886,55.34525696431544,21,1,2,4,2021,96,118.63883710886503,105.34161928965696,112.14867321393247,5.143370273434291,183.62061623125643,749.9652290156362
2021-04-06 22:00:00,104.76874739532896,13.338479545310229,58.27342529709298,22,1,2,4,2021,96,111.12440722475702,102.55508896631736,111.88385405437297,5.357558709446938,177.91503658065935,777.2788913604383
2021-04-06 23:00:00,113.41418979901287,11.995616245285945,67.24295238666811,23,1,2,4,2021,96,120.00012860517506,109.84540477885388,111.60943993744957,5.0855282860316615,143.89480910416805,806.6206520305052
2021-04-07 00:00:00,102.93219495205638,14.576688973684696,55.43880748841818,0,2,2,4,2021,97,114.65331547984776,109.41138862829654,111.12105991545825,5.337092491000832,212.479861435541,808.1142538306539
2021-04-07 01:00:00,110.06478672127044,11.6239251307852,65.44282455371817,1,2,2,4,2021,97,107.8294878508816,112.89788599002269,111.21419736839111,5.296503646925421,135.1156354460997,760.7024929595314
2021-04-07 02:00:00,115.87233945400506,11.16853058211767,60.031025882637024,2,2,2,4,2021,97,111.49023468204516,106.25414395082544,111.39678506722277,5.381287396268408,124.73607536369767,670.458348446129
2021-04-07 03:00:00,116.69887415955236,13.680097629352368,60.70457194739233,3,2,2,4,2021,97,110.09159689071116,115.8165062513387,111.67208828675781,5.479723377701209,187.14507114861226,830.4444707883721
2021-04-07 04:00:00,103.57994725962716,14.03681011669316,54.645474327287765,4,2,2,4,2021,97,114.09640010939049,103.5913516987932,111.23390275135102,5.693729471887543,197.03203825209943,767.0481468687692
2021-04-07 05:00:00,111.69597535303086,13.395100799875207,56.07721295145449,5,2,2,4,2021,97,106.14599094246472,111.30595116610245,111.46515210179128,5.589858853714118,179.42872543881742,751.1599200608003
2021-04-07 06:00:00,112.39213872310756,12.557393324667215,54.40619668809012,6,2,2,4,2021,97,100.6045384430708,104.54031951484936,111.95630211345947,5.089575455256751,157.68812711039672,683.2000111115544
2021-04-07 07:00:00,104.11328553726936,11.188160735732133,62.60865672932651,7,2,2,4,2021,97,107.99882887977152,110.12444102335556,111.79440447418857,5.279201008238534,125.17494064857819,700.4757149359823
2021-04-07 08:00:00,115.94944494654428,10.673295927583789,54.89073770053864,8,2,2,4,2021,97,106.82751780501928,112.53885232871389,112.17448477175209,5.234237160167224,113.9192459577767,585.865087161229
2021-04-07 09:00:00,108.8814468120995,12.851918447204262,60.25801455804695,9,2,2,4,2021,97,110.5872750083979,109.21891692774668,112.10340859690632,5.268198724223052,165.17180777358922,774.4310888904666
2021-04-07 10:00:00,117.5104760706253,10.301766735325929,54.92652175264203,10,2,2,4,2021,97,110.02870474640552,107.11467865169335,112.41514906874882,5.3606445144098345,106.12639786906784,565.8402146785237
2021-04-07 11:00:00,118.76731102238529,11.773541724183705,70.4477556887442,11,2,2,4,2021,97,117.34618099825046,107.01710268075205,112.47436281975443,5.424944224049594,138.6162847310946,829.4195909765298
2021-04-07 12:00:00,114.56799335985454,11.205256002753067,60.04654189486725,12,2,2,4,2021,97,121.93248295431891,110.22351203248536,112.16750908665176,5.062899527626163,125.55776208723366,672.8368740120247
2021-04-07 13:00:00,108.87036997399714,14.323124799992392,63.11106800171631,13,2,2,4,2021,97,119.75708492619763,105.14629053310382,111.71389596364338,4.835956789250544,205.1519040361571,903.9477032493892
2021-04-07 14:00:00,110.60716138160662,10.40555405515074,57.50101048580028,14,2,2,4,2021,97,113.5222330842506,105.3024459188002,111.5924346426999,4.825159179109493,108.275555194664,598.3298728357843
2021-04-07 15:00:00,108.35391613009308,7.484624978217272,53.73087916368517,15,2,2,4,2021,97,119.81086151929728,98.779920379823,111.11506191814972,4.534725599201251,56.0196110645539,402.15548029009193
2021-04-07 16:00:00,112.13240854817096,10.939685959819824,58.18532988594348,16,2,2,4,2021,97,111.9152316968701,106.09473201961092,111.12411095362059,4.536608056931597,119.67672889947899,636.5292364207407
2021-04-07 17:00:00,110.2807962791106,13.74929990781646,48.73260025510144,17,2,2,4,2021,97,112.51119583246115,104.1589412641943,111.03117763889766,4.529797903095677,189.04324795508174,670.0391361951226
2021-04-07 18:00:00,103.889518003893,9.735958977688403,62.71950921476753,18,2,2,4,2021,97,110.82180414409406,100.33339338526623,110.74233238305595,4.758953552788054,94.78889721523142,610.6345688157264
2021-04-07 19:00:00,112.990118645506,11.691392761579324,58.31416249662795,19,2,2,4,2021,97,115.35250342093288,110.40467175616472,110.64389968407983,4.683282132633319,136.6886647055094,681.7737773106365
2021-04-07 20:00:00,106.3279132841392,11.978641751558497,59.096523855499306,20,2,2,4,2021,97,110.94868515492097,108.7625493442114,110.45136752279724,4.764484654391954,143.4878582121804,707.8960880274567
2021-04-07 21:00:00,114.0868224577219,13.057980421786668,59.28261220082248,21,2,2,4,2021,97,106.1714667348474,99.33091878167052,110.78117401125036,4.729167904830868,170.51085269576393,774.1111894707113
2021-04-07 22:00:00,110.56853255046788,9.906635094861455,53.74026711668966,22,2,2,4,2021,97,104.76874739532896,91.64868446137348,111.0228317260478,4.553498647289712,98.14141890274064,532.3852162254268
2021-04-07 23:00:00,106.004499201595,7.752261957847068,66.49121140947584,23,2,2,4,2021,97,113.41418979901287,109.82268264239724,110.71409461782206,4.634780937813485,60.09756546308286,515.4572887408465
2021-04-08 00:00:00,112.76477714417022,11.075928289526209,55.83847073826988,0,3,2,4,2021,98,102.93219495205638,115.0351220041611,111.12378554249347,4.34234201775441,122.67618747472696,618.4628976938848
2021-04-08 01:00:00,117.68401356309886,14.078448739378429,56.2579424716559,1,3,2,4,2021,98,110.06478672127044,122.74493274916276,111.44125332756965,4.535764835030545,198.20271890730606,792.0245592701082
2021-04-08 02:00:00,115.33658095019284,12.760929741011337,55.26294516564747,2,3,2,4,2021,98,115.87233945400506,111.53101648225402,111.41893005657748,4.514276069053684,162.84132785502766,705.2065605401895
2021-04-08 03:00:00,117.16093010667416,8.544429901023946,61.9424979527995,3,3,2,4,2021,98,116.69887415955236,108.72394789575712,111.43818238770756,4.538692078533987,73.00728233351208,529.2633316520146
2021-04-08 04:00:00,111.58660915850942,10.05398283890103,53.41879899797327,4,3,2,4,2021,98,103.57994725962716,113.05840521020268,111.77179330016098,4.2189672877246585,101.08257092491641,537.0716884003268
2021-04-08 05:00:00,123.03500122660378,11.927422557865128,52.85365732286908,5,3,2,4,2021,98,111.69597535303086,105.50962382836056,112.24425271155985,4.804389430354743,142.2634088738699,630.4079046184621
2021-04-08 06:00:00,123.88533795874488,8.878340655544752,58.67192786856893,6,3,2,4,2021,98,112.39213872310756,116.31489569845596,112.72313601304474,5.360397144724137,78.82493279589882,520.9093625347047
2021-04-08 07:00:00,123.35037995745746,11.317001759477424,64.7867232987842,7,3,2,4,2021,98,104.11328553726936,112.75751923937771,113.5246816138859,5.454428212428053,128.07452882401512,733.1914615631177
2021-04-08 08:00:00,114.08266056739654,10.66099073420068,62.31430477898383,8,3,2,4,2021,98,115.94944494654428,112.3933423940835,113.44689893142142,5.43160943263868,113.65672343471277,664.3322258569038
2021-04-08 09:00:00,113.72238029051684,7.7498087694497055,60.62545019081064,9,3,2,4,2021,98,108.8814468120995,117.94056088212064,113.64860449302215,5.343874418354202,60.05953596303956,469.83564554058063
2021-04-08 10:00:00,122.6342830460082,6.317004658272041,64.04177549543644,10,3,2,4,2021,98,117.5104760706253,105.7619319364498,113.86209645032976,5.601029923830721,39.90454785263067,404.5521941286842
2021-04-08 11:00:00,110.20937198790772,10.352991974366343,53.08442534316735,11,3,2,4,2021,98,118.76731102238529,109.36999092215888,113.50551565722655,5.547326038529191,107.18444282129391,549.5826295416608
2021-04-08 12:00:00,113.80727962780344,11.722967504849167,63.09595444720277,12,3,2,4,2021,98,114.56799335985454,111.51537310265438,113.47381925172441,5.543163014892843,137.42796711974952,739.6718236720014
2021-04-08 13:00:00,120.12320959317182,11.778014851891756,57.91157397444536,13,3,2,4,2021,98,108.87036997399714,118.36633088331398,113.94268756919003,5.612329747602384,138.7216338513828,682.0833783674456
2021-04-08 14:00:00,104.3816316348454,6.995667559601727,49.52844331641549,14,3,2,4,2021,98,110.60716138160662,117.18684588324189,113.6832904964083,5.909214657386732,48.93936460446398,346.4845241862208
2021-04-08 15:00:00,108.8649814744935,12.517555918956337,65.13089823542039,15,3,2,4,2021,98,108.35391613009308,116.998329524626,113.70458488575832,5.890064585209524,156.6892061841988,815.2796607137293
2021-04-08 16:00:00,119.31682946699144,12.541503482129997,62.780997100581565,16,3,2,4,2021,98,112.13240854817096,112.07812957122296,114.00393575737583,5.98843336902792,157.28930959227884,787.3680937485369
2021-04-08 17:00:00,116.93604402207828,11.290691294810916,47.126481120048936,17,3,2,4,2021,98,110.2807962791106,116.71032659683632,114.28123774666615,5.962566797783077,127.479709914719,532.0905501372075
2021-04-08 18:00:00,117.363889636446,10.83538810447675,59.45548040535059,18,3,2,4,2021,98,103.889518003893,114.86784530368516,114.84266989802252,5.562493274336774,117.40563537463628,644.2232051300864
2021-04-08 19:00:00,110.57842663399217,14.885876048453923,64.81319505498888,19,3,2,4,2021,98,112.990118645506,108.52504635857412,114.74218273087611,5.618912563814876,221.58930572993418,964.8011878928312
2021-04-08 20:00:00,119.29891584404687,15.158399912316748,53.14285929714653,20,3,2,4,2021,98,106.3279132841392,113.1431913240492,115.28264117087228,5.393690765623606,229.77708790172437,805.5607137101272
2021-04-08 21:00:00,115.22450592812702,11.65730146280629,51.51217088885437,21,3,2,4,2021,98,114.0868224577219,110.0373982376882,115.33004464880582,5.387720211932151,135.89267739474565,600.4929050549696
2021-04-08 22:00:00,115.0802421163998,10.026073468173848,65.56192391289633,22,3,2,4,2021,98,110.56853255046788,114.32426938713763,115.51803254738633,5.2922232770674915,100.52214918921958,657.3286658655225
2021-04-08 23:00:00,118.0454740863557,9.807724331649982,53.73119939434713,23,3,2,4,2021,98,106.004499201595,114.04629394234556,116.01973983425135,4.907912976711966,96.1914565656391,526.9807916686751
